# fields=11
35,6,0,0,3322564258,1140410016,1121878805,0,0,0,0
36,6,1,0,3322566417,1140345070,1121912754,0,0,0,0
37,6,2,0,3322582434,1140010926,1122557348,0,0,0,0
38,6,3,0,3322652646,1138743566,1123300231,0,0,0,0
39,6,4,0,3322742316,1140513840,1123300231,0,0,0,0
40,6,5,0,3322828692,1139590649,1125449022,0,0,0,0
41,6,6,0,3322969554,1136562797,1125655683,0,0,0,0
42,6,7,0,3323052797,1138289181,1124244862,0,0,0,0
43,6,8,0,3323105328,1138246699,1117525140,0,0,0,0
44,6,9,0,3323178373,1136738965,1113831168,0,0,0,0
45,6,10,0,3323253379,1136134318,1112914020,0,0,0,0
46,6,11,0,3323331720,1137427744,1112663983,0,0,0,0
47,6,12,0,3323418793,1139467908,1109580062,0,0,0,0
48,6,13,0,3323468413,1141508733,1109215974,0,0,0,0
2918,6,14,0,3323476751,1142642318,1108849418,0,0,0,0
2919,6,15,0,3323526050,1142965063,1110540185,0,0,0,0
2920,6,16,0,3323584248,1142829637,1110480964,0,0,0,0
2921,6,17,0,3323680720,1142863022,1110528265,0,0,0,0
2922,6,18,0,3323740626,1143794989,1108934584,0,0,0,0
2923,6,19,0,3323775636,1145364371,1106928002,0,0,0,0
2924,6,20,0,3323795906,1146764412,1110096612,0,0,0,0
2925,6,21,0,3323882864,1147727243,1111211589,0,0,0,0
2926,6,22,0,3324001395,1148621150,1109280218,0,0,0,0
2927,6,23,0,3324058198,1149619791,1112500159,0,0,0,0
2928,6,24,0,3324113153,1149963453,1110262546,0,0,0,0
2929,6,25,0,3324241565,1149865789,1114493010,0,0,0,0
2930,6,26,0,3324342599,1149664289,1111235269,0,0,0,0
2931,6,27,0,3324384323,1149365826,1108857149,0,0,0,0
68,7,0,0,3324383784,1149370933,1108107368,0,0,0,0
69,7,1,0,3324383154,1149399476,1108166327,0,0,0,0
70,7,2,0,3324379453,1149496287,1108778252,0,0,0,0
71,7,3,0,3324364764,1149843687,1110193689,0,0,0,0
72,7,4,0,3324256755,1150212301,1112563394,0,0,0,0
73,7,5,0,3324174510,1149600633,1114367648,0,0,0,0
74,7,6,0,3324056111,1149426517,1114197908,0,0,0,0
75,7,7,0,3323955872,1147716322,1114221977,0,0,0,0
76,7,8,0,3323929301,1145763030,1110393255,0,0,0,0
77,7,9,0,3323942731,1142856429,1106287925,0,0,0,0
78,7,10,0,3323918680,1141551604,1105808761,0,0,0,0
79,7,11,0,3323842818,1140871221,1107381501,0,0,0,0
80,7,12,0,3323685772,1140673700,1108690564,0,0,0,0
81,7,13,0,3323618763,1141052516,1108731363,0,0,0,0
82,7,14,0,3323550418,1141038766,1108757838,0,0,0,0
