# fields=12
1,0,0,0,0,0,0,12,13,10,11,4
2,0,1226141696,0,1232322560,1184235520,1187645952,14,15,494,15,4
3,0,1227785120,0,1232144976,1180274688,1184285696,16,15,496,15,4
4,0,1225272320,0,1231815680,1186201600,1189150720,17,18,497,18,4
5,0,1227315200,3274768384,1232184320,1177451520,1182771200,19,20,10,11,4
6,0,1227948880,0,1232687280,1180272640,1184797696,21,22,454,11,4
7,0,1226797200,0,1230707168,1186576896,1189402112,23,24,456,456,4
8,0,1225333760,0,1232384000,1187676160,1190625280,17,25,497,25,4
9,0,1226178560,0,1233491968,1199112192,1200422912,26,27,409,409,4
10,0,1227714560,1175453696,1230172160,1178921984,1184670720,28,24,493,24,4
11,0,1226657200,0,1228007184,1181341696,1191867904,29,13,499,13,4
12,0,1227933552,0,1227031936,1180132352,1194791936,30,31,10,11,4
13,0,1226728080,3284303872,1226239616,1184081920,1196837120,32,33,10,11,4
14,0,1228492428,1145865592,1232155177,1188117504,1190133760,16,15,496,15,4
15,0,1226685440,3312451584,1232307200,1186693120,1190614016,14,15,494,15,4
16,0,1227009158,1182080913,1229151483,1192003381,1193984212,34,35,406,406,2
17,0,1227343888,1158844416,1232526752,1177350144,1180980224,19,20,10,11,4
18,0,1226977280,0,1232061440,1171390464,1173356544,14,15,494,15,4
19,0,1227589920,0,1233114464,1180534784,1184162304,36,37,36,11,4
20,0,1227659264,0,1230774272,1187381248,1189740544,23,24,456,456,4
21,0,1228328960,0,1230055424,1187144704,1189740544,28,24,493,24,4
22,0,1226166224,1174700032,1229225120,1187985408,1190620160,34,35,406,406,2
23,0,1225908224,1171783680,1229815808,1184235520,1185021952,34,35,406,406,2
24,0,1226313728,1168637952,1229520896,1185021952,1186988032,34,35,406,406,2
25,0,1227807906,1168637952,1229508608,1176850432,1186201600,38,39,10,11,4
26,0,1228144640,0,1229262848,1186988032,1192820736,38,39,10,11,4
27,0,1226153984,0,1224499200,1191867904,1196034560,40,39,407,407,4
28,0,1225384800,0,1226018816,1189251072,1199545600,41,42,10,11,4
29,0,1225330688,0,1224949760,1184034816,1189852672,40,43,407,407,4
30,0,1227884464,0,1225110832,1181263872,1186100736,44,45,457,45,4
